"","V1"
"1162",0.0687745844164858
"1163",0.070331823380546
"1164",0.0715754045205348
"1165",0.0731167736128391
"1166",0.075785357262614
"1167",0.0844771324624213
"1168",0.0732937182160633
"1169",0.0738304531085501
"1170",0.0775764185425171
"1171",0.0789503503352366
"1172",0.0703791876015498
"1173",0.0761330971997932
"1174",0.0816935389663433
"1175",0.0785051194692718
"1176",0.0791010829414645
"1177",0.0769499120508487
"1178",0.0782542292581907
"1179",0.0892587125523921
"1180",0.0800941589168468
"1181",0.0790860599886336
"1182",0.0736305979236136
"1183",0.0703624642568295
"1184",0.0759282214817414
"1185",0.0764223697985532
"1186",0.077864434721713
"1187",0.0770271013357577
"1188",0.0802062643276096
"1189",0.0694645530627593
"1190",0.0771308401087964
"1191",0.0749874625868266
"1192",0.0668607553859166
"1193",0.0748367272440017
"1194",0.0760096430444106
"1195",0.0731693063309915
"1196",0.0715249917461365
"1197",0.0704033723119236
"1198",0.077401759605862
"1199",0.0805294314257032
"1200",0.0737111734891126
"1201",0.0799925800826687
"1202",0.0758622499934277
"1203",0.0767898038200399
"1204",0.0768082600952686
"1205",0.078845602100771
"1206",0.0759521587996531
"1207",0.0729078079637017
"1208",0.0713959992405706
"1209",0.066497554969887
"1210",0.068507347827098
"1211",0.0731830020870019
"1212",0.0729199261324973
"1213",0.0821831417138657
"1214",0.0768445377394519
"1215",0.0765922441588737
"1216",0.0778157201263388
"1217",0.0810498019454981
"1218",0.0692366494849624
"1219",0.0674753170753453
"1220",0.0731198474377725
"1221",0.0729432474638192
"1222",0.0693043854653299
"1223",0.0798852493980865
"1224",0.0763343887635766
"1225",0.0815991886658972
"1226",0.0814936746680773
"1227",0.0843005545651483
"1228",0.0874868963982245
"1229",0.0764688350015155
"1230",0.0865841673733838
"1231",0.0732530184397313
"1232",0.0673753443632653
"1233",0.0734572866466786
"1234",0.0694599596146585
"1235",0.0693429716197759
"1236",0.071873474648064
"1237",0.072016340537436
"1238",0.0678986692486397
"1239",0.0655305446304781
"1240",0.0612356046026831
"1241",0.068822874142948
"1242",0.0762086562495504
"1243",0.0756995933777585
"1244",0.0727801301129055
"1245",0.0743524980415099
"1246",0.0733412016264323
"1247",0.0729491803796375
"1248",0.0830516956356395
"1249",0.0784305506955183
"1250",0.0809667672366264
"1251",0.0840151737860872
"1252",0.0760729609052801
"1253",0.0726153004119733
"1254",0.0693011849983423
"1255",0.07108790635183
"1256",0.0766435230767722
"1257",0.0775785573630036
"1258",0.081538433516755
"1259",0.0763933505794379
"1260",0.0809236943343102
"1261",0.0710531867265987
"1262",0.0702154486379608
"1263",0.0729446722504614
"1264",0.0711478863053987
"1265",0.0827571186016125
"1266",0.0739891025015325
"1267",0.080588624233114
"1268",0.0805896346497394
"1269",0.0830346691618737
"1270",0.0876390089299455
"1271",0.087293322826264
"1272",0.0828746374461797
"1273",0.0786422436198165
"1274",0.0731850898616607
"1275",0.0805760631252666
"1276",0.0821250935068094
"1277",0.0895926265503199
"1278",0.0832855577011104
"1279",0.0767883046022401
"1280",0.0806903236350744
"1281",0.0799463110229386
"1282",0.0744756654940937
"1283",0.0707479817685926
"1284",0.0723276762524761
"1285",0.0710115487986522
"1286",0.076167977172185
"1287",0.0761225111986296
"1288",0.0750309616464844
"1289",0.0783042808420023
"1290",0.0743699625765666
"1291",0.0767629870957551
"1292",0.0738724591458675
"1293",0.0788963590391513
"1294",0.0751601659194107
"1295",0.0747847906534567
"1296",0.0674706762648505
"1297",0.0679838761063948
"1298",0.0720561339402256
"1299",0.0734491139488369
"1300",0.0746770235191057
"1301",0.0791249632995437
"1302",0.075505497295003
"1303",0.0750279825704364
"1304",0.0819061327297086
"1305",0.0731024885067746
"1306",0.080661831043288
"1307",0.0772622580497259
"1308",0.0719396716408719
"1309",0.0776806313259149
"1310",0.072658220635338
"1311",0.0773305558991681
"1312",0.0770998924303885
"1313",0.0772871474350503
"1314",0.0738584272066766
"1315",0.0754030975144779
"1316",0.0799274068797052
"1317",0.0793232008545466
"1318",0.0765736683316568
"1319",0.076974532056592
"1320",0.0755706026597369
"1321",0.0754934204804369
"1322",0.0769391609250048
"1323",0.0780194342411999
"1324",0.0786325965014868
"1325",0.0699791378908381
"1326",0.0783794320802209
"1327",0.0746015121852916
"1328",0.0785999855788506
"1329",0.0723920223287267
"1330",0.0705428281221132
"1331",0.0679971584193632
"1332",0.062412395666123
"1333",0.0749682216816596
"1334",0.0731922520997813
"1335",0.0705335045942666
"1336",0.074009198294548
"1337",0.0752160070366974
"1338",0.0734617481164829
"1339",0.0725226141788147
"1340",0.0673486634202706
"1341",0.0676548754382971
"1342",0.0676131295318976
"1343",0.0703701170613119
"1344",0.0783787500541204
"1345",0.0746906499902573
"1346",0.0727868928989871
"1347",0.0787652415601321
"1348",0.0776281061724801
"1349",0.0792818217584421
"1350",0.0704566604198446
"1351",0.0752071573583907
"1352",0.0628780026976535
"1353",0.0641601389287349
"1354",0.0645993196329774
"1355",0.0679070052233999
"1356",0.0666770519676455
"1357",0.0768309721239768
"1358",0.0751800442537181
"1359",0.0828039242889625
"1360",0.0754232331696967
"1361",0.0787132638262884
"1362",0.0770555462408383
"1363",0.077316904854585
"1364",0.0742386373331921
"1365",0.0708631030753017
"1366",0.0726246285898596
"1367",0.0722165613496279
"1368",0.0772492469459452
"1369",0.0746183805720132
"1370",0.0738010599095217
"1371",0.0666932599102927
"1372",0.0771171280328813
"1373",0.0765265706720164
"1374",0.0801524470042134
"1375",0.0758925578885881
"1376",0.0829464086721144
"1377",0.0814846261559445
"1378",0.0796369409296853
"1379",0.0816286715427107
"1380",0.080739234894296
"1381",0.0768674794621135
"1382",0.0771987369503747
"1383",0.0863001046407655
"1384",0.0820393335064967
"1385",0.0781946899338819
"1386",0.0825610277975194
"1387",0.0751654244048447
"1388",0.0733108349344194
"1389",0.0715436177660893
"1390",0.066550071365421
"1391",0.0705126483989844
"1392",0.0730183582868711
"1393",0.0743280213913876
"1394",0.0717911125861206
"1395",0.07350055084127
"1396",0.0800607562280323
"1397",0.0832712523190242
"1398",0.0745063176684975
"1399",0.0802429170482367
"1400",0.0899261799432391
"1401",0.0835999937194307
"1402",0.0822256279575756
"1403",0.0817226062684499
"1404",0.0823440183580622
"1405",0.0746057896687537
"1406",0.0699014230896601
"1407",0.0764053262412427
"1408",0.0775800478656315
"1409",0.071873111052912
"1410",0.075604112084092
"1411",0.0681252093037561
"1412",0.0680415922854978
"1413",0.0748505008703608
"1414",0.0685542585719078
"1415",0.066772561612349
"1416",0.066581117412568
"1417",0.0666031986571833
"1418",0.075294985986035
"1419",0.0696325022944656
"1420",0.0729796413633757
"1421",0.0682474823573477
"1422",0.0733250869143985
"1423",0.0715325398492538
"1424",0.0704467479453843
"1425",0.0698374141272771
"1426",0.0734541504694218
"1427",0.0728124989747801
"1428",0.0802397181915036
"1429",0.0761856074636782
"1430",0.0790962465320482
"1431",0.0757269163920752
"1432",0.0739789798811488
"1433",0.0699576570699157
"1434",0.0733504727593135
"1435",0.0734510662010577
"1436",0.0694878445557761
"1437",0.0638202795835876
"1438",0.0699508408604887
"1439",0.0794263575554595
"1440",0.0701399375655516
"1441",0.0762009819963873
"1442",0.0716787329393161
"1443",0.0764020983246183
"1444",0.0757037757030009
"1445",0.0716653372479002
"1446",0.0680539061253963
"1447",0.0692534732500146
"1448",0.0655657504988855
"1449",0.070225465065705
"1450",0.0686337219905916
"1451",0.070007820196875
"1452",0.0706709746164174
"1453",0.0736632397203357
"1454",0.0699576169366627
"1455",0.0685315447343704
"1456",0.0711097922394794
"1457",0.0660574038498541
"1458",0.0629071931823389
"1459",0.0655089401089587
"1460",0.07141431224844
"1461",0.0723070540224897
"1462",0.0775258863600598
"1463",0.0813552479922527
"1464",0.0803390446017268
"1465",0.0828116334300657
"1466",0.0795953146143417
"1467",0.078342414402399
"1468",0.0745161615016051
"1469",0.077629006005505
"1470",0.0785213970518352
"1471",0.0789937648499763
"1472",0.0772702223881286
"1473",0.0681692678005489
"1474",0.068062219488349
"1475",0.0649134728526206
"1476",0.0732102598418031
"1477",0.0702170986715946
"1478",0.0843851042181241
"1479",0.0795521311839496
"1480",0.0802586998848818
"1481",0.0687915396276214
"1482",0.069592423517084
"1483",0.0706339814795098
"1484",0.0798805261482699
"1485",0.0831472414760335
"1486",0.0806473810152686
"1487",0.0740420267609133
"1488",0.073376003001668
"1489",0.0794040172655125
"1490",0.0794454803344624
"1491",0.0723192593029169
"1492",0.0722083068951215
"1493",0.0748014808856733
"1494",0.0754194140164189
"1495",0.076561881190678
"1496",0.0778841396641975
"1497",0.0783520653103394
"1498",0.0768729895688464
"1499",0.0705161168016388
"1500",0.0776908049773071
"1501",0.084499546384404
"1502",0.0745556520373019
"1503",0.0714877814828769
"1504",0.0719624995001253
"1505",0.0646201004242656
"1506",0.0687198278843442
"1507",0.0678853766330241
"1508",0.0759565321406747
"1509",0.0782348406655407
"1510",0.0752193490780424
"1511",0.0712446483202837
"1512",0.0680860832615323
"1513",0.0700609446164825
"1514",0.080192324886755
"1515",0.0734447616452334
"1516",0.0806019325421395
"1517",0.0760758570648924
"1518",0.076350227330905
"1519",0.0801140398909717
"1520",0.069277562551683
"1521",0.071476007857193
"1522",0.0736646435433325
"1523",0.0791521565215587
"1524",0.0748943636499945
"1525",0.0773415815612411
"1526",0.0779766714392421
"1527",0.0782984865738235
"1528",0.0736663036232502
"1529",0.0746026372604795
"1530",0.0749535418722721
"1531",0.0803748644208695
"1532",0.0789750633165748
"1533",0.0815004268020912
"1534",0.0794674599381598
"1535",0.0765926713905514
"1536",0.0777498217542158
"1537",0.0755313593768727
"1538",0.0788742263616977
"1539",0.0752334984430804
"1540",0.0764979826317329
"1541",0.0747924617703595
"1542",0.0774981535346917
"1543",0.0764916154917766
"1544",0.0776438098310088
"1545",0.0750993101621219
"1546",0.0749324198546921
"1547",0.0809154991919008
"1548",0.0819851308300139
"1549",0.0889296414237076
"1550",0.0867931583504342
"1551",0.0860356740203477
"1552",0.0790347975659752
"1553",0.0775742307182659
"1554",0.0780041580642656
"1555",0.0793077545952035
"1556",0.0843251544115134
"1557",0.0798512110282962
"1558",0.072270851813179
"1559",0.0734437268777848
"1560",0.0661897907779037
"1561",0.0700513052740865
"1562",0.0691010053411792
"1563",0.0681748657907386
"1564",0.0657647327951432
"1565",0.0651847787933924
"1566",0.0757738402825228
"1567",0.0728272596163665
"1568",0.0637018814009501
"1569",0.0713312111071651
"1570",0.073536416471109
"1571",0.0704484941072839
"1572",0.063676291519459
"1573",0.0725786546630965
"1574",0.0681371539037968
"1575",0.0700156168962815
"1576",0.067581205286005
"1577",0.076804219226999
"1578",0.0746432561638345
"1579",0.0728026835919273
"1580",0.0772231903727804
"1581",0.0743283978428863
"1582",0.0787649880784405
"1583",0.0798290555978642
"1584",0.0882550399913056
"1585",0.0840285249841177
"1586",0.0802234683957758
"1587",0.0740034646941135
"1588",0.0739159731628611
"1589",0.0836822989319013
"1590",0.0761603881949373
"1591",0.0726775012074959
"1592",0.0871909964334331
"1593",0.0780359253407121
"1594",0.0797653355641195
"1595",0.0724415968017313
"1596",0.071747758894341
"1597",0.079929763051835
"1598",0.0775333220822142
"1599",0.0772512846106137
"1600",0.0817852799647155
"1601",0.0813123619688992
"1602",0.0801555888967997
"1603",0.0762460178941786
"1604",0.079508356691228
"1605",0.0803819350037323
"1606",0.077585717577404
"1607",0.0703576330077555
"1608",0.0727146254703796
"1609",0.0775889459722416
"1610",0.0772160054495818
"1611",0.0694666640571522
"1612",0.0743751780419395
"1613",0.0738230718876156
"1614",0.0747025529031337
"1615",0.0746811635087526
"1616",0.071984081344502
"1617",0.0672520363144854
"1618",0.0639156691783535
"1619",0.0641273857955925
"1620",0.0610366535585481
"1621",0.0649378740035247
"1622",0.0679210644402942
"1623",0.0658827373058093
"1624",0.0740267787732805
"1625",0.0749637824139254
"1626",0.0773652318845688
"1627",0.0783631152152178
"1628",0.0753789160785696
"1629",0.0714025107796086
"1630",0.0760465773204964
"1631",0.0770751967514257
"1632",0.0760563512580004
"1633",0.0683703243153581
"1634",0.0690310010972813
"1635",0.0814707676308902
"1636",0.081540060780583
"1637",0.0676222070253946
"1638",0.0772680691132126
"1639",0.0795906971315728
"1640",0.0738502457932993
"1641",0.078056043424448
"1642",0.0759072412175705
"1643",0.0802733598057223
"1644",0.0808235494747221
"1645",0.080200196764462
"1646",0.0806697239633771
"1647",0.0761454182616305
"1648",0.0780493338413474
"1649",0.0795099593528932
"1650",0.0801606051503896
"1651",0.0835890592555801
"1652",0.0814564018966074
"1653",0.0805734648381841
"1654",0.0718313967373592
"1655",0.076856852613108
"1656",0.0797719345446972
"1657",0.0758327394415042
"1658",0.0754126489762034
"1659",0.0787439754034309
"1660",0.0783421216979683
"1661",0.078617538156193
"1662",0.080574615089663
"1663",0.0769951606300532
"1664",0.0714144053466176
"1665",0.0814370012731881
"1666",0.0753865700838523
"1667",0.0750244996471141
"1668",0.078815522893618
"1669",0.0804190137609153
"1670",0.0734525035857373
"1671",0.0728055555046276
"1672",0.0746359420836379
"1673",0.0746515990441744
"1674",0.0691994237357436
"1675",0.0804760673277038
"1676",0.0757840897931815
"1677",0.0798183245923311
"1678",0.0862574225910929
"1679",0.0825459876999283
"1680",0.0795303541733985
"1681",0.0756132092485946
"1682",0.0798651115438656
"1683",0.0834679475802503
"1684",0.0805970405115267
"1685",0.0766745823084642
"1686",0.0848274066230064
"1687",0.0885183906486545
"1688",0.0838378645349923
"1689",0.0859026528050745
"1690",0.0848937258482447
"1691",0.0816171421808951
"1692",0.0813131326027041
"1693",0.0796503191053782
"1694",0.0735178784278794
"1695",0.0735684025679352
"1696",0.0692363644699926
"1697",0.0683693708781304
"1698",0.0695015186091352
"1699",0.0743719758384975
"1700",0.0683304233191815
"1701",0.0692849789563114
"1702",0.0703298611489127
"1703",0.0857825146599605
"1704",0.0808656644595063
"1705",0.0815969269433581
"1706",0.0883904099252368
"1707",0.0837718509548503
"1708",0.0788349132013846
"1709",0.0745930098989018
"1710",0.0740525733559954
"1711",0.0781610080839831
"1712",0.0704420574558445
"1713",0.0714797646254161
"1714",0.080497965013868
"1715",0.0794081300883609
"1716",0.0795338440284814
"1717",0.0736922906677515
"1718",0.068486765292224
"1719",0.0715861181292965
"1720",0.071373895375225
"1721",0.0681007728598084
"1722",0.0705712907128679
"1723",0.0766510928823476
"1724",0.0674761237223235
"1725",0.0713860207535873
"1726",0.0637154228598423
"1727",0.0713188331961669
"1728",0.0728377943279967
"1729",0.0757708405637299
"1730",0.0677386521547763
"1731",0.0717977842726939
"1732",0.0692167176463437
"1733",0.0747113117343845
"1734",0.0738750581431977
"1735",0.0627582166092106
"1736",0.0687249075330128
"1737",0.073360290213247
"1738",0.066778250546849
"1739",0.0703030489883338
"1740",0.0686995535847468
"1741",0.0717677678107041
"1742",0.0710242734439074
"1743",0.0703760375287621
"1744",0.070176654902031
"1745",0.0688737071760381
"1746",0.0622714064168562
"1747",0.0680280747612105
"1748",0.0723918599196217
"1749",0.0642952117670493
"1750",0.0718732554941289
"1751",0.0723482638408143
"1752",0.0741320608149552
"1753",0.0748657485599324
"1754",0.0708205214143599
"1755",0.0697542362518365
"1756",0.0703058836186003
"1757",0.0701623402462486
"1758",0.0730846449327199
"1759",0.0742979087796839
"1760",0.0828865447430307
"1761",0.0843623984673748
"1762",0.0796246419699021
"1763",0.0774728442178805
"1764",0.0794397197955241
"1765",0.075705884609419
"1766",0.0736492378610812
"1767",0.0758714200186832
"1768",0.0702316866410989
"1769",0.0643491169766076
"1770",0.0665359163881676
"1771",0.0713960859058844
"1772",0.0712900178041561
"1773",0.0774495811171964
"1774",0.0742900658109159
"1775",0.0714450139770032
"1776",0.0686446243821577
"1777",0.071864410489287
"1778",0.0759457039500011
"1779",0.0755097050879674
"1780",0.0762886301020075
"1781",0.0733121742088314
"1782",0.0641238121976737
"1783",0.0737960644326774
"1784",0.0687340053479368
"1785",0.0730053329688634
"1786",0.0678791775105424
"1787",0.0630808848333979
"1788",0.0702259915344938
"1789",0.0752154050257293
"1790",0.0746540559745083
"1791",0.0672902049485974
"1792",0.0710229962227035
"1793",0.0766514070529325
"1794",0.0834128348333806
"1795",0.0773192314772155
"1796",0.074248147324091
"1797",0.0815639359520718
"1798",0.0767346035859423
"1799",0.081034603166582
"1800",0.0804012153781893
"1801",0.0758216716818504
"1802",0.0797622709435329
"1803",0.0747669325782471
"1804",0.0711295310714754
"1805",0.0725776941528426
"1806",0.0772696190031442
"1807",0.0725091917863636
"1808",0.0732488577073076
"1809",0.0770827569201412
"1810",0.0801172141737023
"1811",0.0685517012217542
"1812",0.0686110210766646
"1813",0.0664297436511537
"1814",0.070681916362439
"1815",0.0730736213622235
"1816",0.0699419649317283
"1817",0.0685387041144226
"1818",0.0734551239936077
"1819",0.0724205062092277
"1820",0.0736767004829102
"1821",0.0807306991819601
"1822",0.0742840042187766
"1823",0.0816625888807744
"1824",0.0850317179232805
"1825",0.0805071377830077
"1826",0.0739017040972736
"1827",0.0759979481581968
"1828",0.0733154222059939
"1829",0.0726701303277577
"1830",0.0763509213526781
"1831",0.0731057423286328
"1832",0.0717483258173497
"1833",0.0674937500210216
"1834",0.0691150202909651
"1835",0.0643763569915558
"1836",0.0663942303429665
"1837",0.0662659543750317
"1838",0.0686060320229234
"1839",0.0681017926239256
"1840",0.0653740583467532
"1841",0.0704223020453332
"1842",0.0693674650031943
"1843",0.0765920646455606
"1844",0.0765083284527014
"1845",0.078203221020426
"1846",0.0742471581097768
"1847",0.0776670193271207
"1848",0.0755415838614806
"1849",0.0848837121987471
"1850",0.0778333147637099
"1851",0.0807446608600031
"1852",0.077464682403563
"1853",0.0753075559020808
"1854",0.0746291889859032
"1855",0.0778603799667402
"1856",0.0796895141637583
"1857",0.0770916160471352
"1858",0.0832377929941417
"1859",0.073678971838975
"1860",0.0811173582570215
"1861",0.0749077199811682
"1862",0.0768970144861269
"1863",0.0798437129460022
"1864",0.0762404798937194
"1865",0.0688557273368332
"1866",0.0762882920488822
"1867",0.065486439109487
"1868",0.0646704045798462
"1869",0.0679907284780136
"1870",0.0758392506647028
"1871",0.0738191596307117
"1872",0.0777281772710825
"1873",0.0772866418597401
"1874",0.0817850379943756
"1875",0.0773176284212798
"1876",0.0689048464944785
"1877",0.0763159549586175
"1878",0.0684808472171267
"1879",0.0735664363554683
"1880",0.0814051103342603
"1881",0.0778623038500739
"1882",0.0854039029176861
"1883",0.0741603953413697
"1884",0.0766133728105693
"1885",0.0725081273270647
"1886",0.0712253503930323
"1887",0.0741623063315788
"1888",0.0691414795344247
"1889",0.0711079895751178
"1890",0.0763727916615373
"1891",0.077565779163042
"1892",0.0745749935665867
"1893",0.0697118045088348
"1894",0.0723212894289875
"1895",0.0724008875289271
"1896",0.0658021076350615
"1897",0.0712739990968016
"1898",0.0766877191768314
"1899",0.07849453144847
"1900",0.0772317352838399
"1901",0.0773050991916596
"1902",0.0731637656628354
"1903",0.0776101828142741
"1904",0.0689524516728908
"1905",0.0803439833178144
"1906",0.0867169483225849
"1907",0.0894772119070908
"1908",0.0908468941337149
"1909",0.0918066052098588
"1910",0.0873369609916912
"1911",0.0857325092006324
"1912",0.0805825685284831
"1913",0.0701166982113388
"1914",0.073160266013522
"1915",0.0715179116455514
"1916",0.0696517776849619
"1917",0.0795249426667473
"1918",0.0706618692286691
"1919",0.0769397257970175
"1920",0.071259105631455
"1921",0.0779526967214415
"1922",0.0772696498900853
"1923",0.0699829652098173
"1924",0.0751258142718263
"1925",0.0736962355610436
"1926",0.0694576800349085
"1927",0.0764659065564057
"1928",0.0801799038407639
"1929",0.0800244597147572
"1930",0.0705558506516734
"1931",0.0794913601691779
"1932",0.0733095934443019
"1933",0.0741601650116404
"1934",0.0796082134479849
"1935",0.0740802298378036
"1936",0.0699343148189721
"1937",0.0685984313015339
"1938",0.0703491653180334
"1939",0.0695266243917887
"1940",0.0713303406968551
"1941",0.069508643238174
"1942",0.0703277479955654
"1943",0.0701557217054928
"1944",0.0660202492305073
"1945",0.0735426897909078
"1946",0.0738130490361222
"1947",0.0776759864329368
"1948",0.0785793261781732
"1949",0.0754974828277775
"1950",0.0770434305099115
"1951",0.0805953437500795
"1952",0.0706410661442594
"1953",0.0735821480737441
"1954",0.0700569978260277
"1955",0.0704840943959137
"1956",0.0634756948010125
"1957",0.0689718948218942
"1958",0.0695744197941006
"1959",0.0711056931010593
"1960",0.0691866070071447
"1961",0.0716874356082833
"1962",0.0830370297947317
"1963",0.0708315066153973
"1964",0.074589997876647
"1965",0.0762776717555402
"1966",0.0822070337092974
"1967",0.0847793846670707
"1968",0.080915971582605
"1969",0.080299217993076
"1970",0.0776716619672863
"1971",0.0746260627596646
"1972",0.0825099190083313
"1973",0.084844060574473
"1974",0.0746266758443369
"1975",0.0765957560392956
"1976",0.0728030646909076
"1977",0.0745707417323456
"1978",0.0700823700140591
"1979",0.0721353446654987
"1980",0.0659447426599791
"1981",0.0732756360923159
"1982",0.0662714180686413
"1983",0.0607589975692992
"1984",0.0660661396857161
"1985",0.0674723837906371
"1986",0.0661338640742463
"1987",0.077199014035716
"1988",0.0733693121534895
"1989",0.0717077016522741
"1990",0.0722181901992698
"1991",0.0675026775894832
"1992",0.0691216687340763
"1993",0.0712876851725554
"1994",0.076942855342759
"1995",0.0735644730816296
"1996",0.0710176169825403
"1997",0.0690189335768355
"1998",0.0731108070675077
"1999",0.078052838011883
"2000",0.0709830714456924
"2001",0.0750748137068529
"2002",0.0706933808687658
"2003",0.0690666965816887
"2004",0.0781467125587601
"2005",0.0736558857010757
"2006",0.0767123472555701
"2007",0.0827765348030412
"2008",0.0798319218694011
"2009",0.0740569138598697
"2010",0.0830998097437954
"2011",0.0849132212451451
"2012",0.0798871633109141
"2013",0.0726141641546727
"2014",0.0784800582132435
"2015",0.0792828885844015
"2016",0.0800198856706953
"2017",0.0728779425037641
"2018",0.0807900822182937
"2019",0.079756155600378
"2020",0.0740811889211017
"2021",0.0772764224253565
"2022",0.0784676605031688
"2023",0.0813914383322475
"2024",0.0699073232795136
"2025",0.0673137491798968
"2026",0.0687388354665037
"2027",0.0706210113165766
"2028",0.0708475578296312
"2029",0.0726280971756935
"2030",0.0741705920040354
"2031",0.0748905776112866
"2032",0.0775580664069007
"2033",0.0694687126129334
"2034",0.0773007729769319
"2035",0.0780483106645008
"2036",0.0819418261035936
"2037",0.078941681682587
"2038",0.0694102651158443
"2039",0.070852390782099
"2040",0.0672274763198948
"2041",0.0727403852673452
"2042",0.0735102720922294
"2043",0.0657630611669041
"2044",0.0666908459476864
"2045",0.0728213685636132
"2046",0.0682223669750945
"2047",0.0698258991351796
"2048",0.0682585417000511
"2049",0.0744740899741205
"2050",0.0714004031145413
"2051",0.0655526140486866
"2052",0.0708303949940548
"2053",0.0700511146054769
"2054",0.0623347178027418
"2055",0.0677245888185313
"2056",0.0678132677630112
"2057",0.0713507179183027
"2058",0.0683084077253108
"2059",0.0646478003417587
"2060",0.0715070049430756
"2061",0.0758004720219201
"2062",0.0764283986610046
"2063",0.068159944235791
"2064",0.0688406140163146
"2065",0.0670239795250166
"2066",0.0754779283031572
"2067",0.0755528165585765
"2068",0.0766821752674285
"2069",0.0780948038870108
"2070",0.0817793468448324
"2071",0.0869071871242166
"2072",0.0879618341351465
"2073",0.0883461166466925
"2074",0.0799552119349856
"2075",0.0733263614841548
"2076",0.0772030680271598
"2077",0.0695265353959677
"2078",0.0706509787290912
"2079",0.0692539407786694
"2080",0.064726575325165
"2081",0.0668616185786403
"2082",0.0655540937990398
"2083",0.0657723257273537
"2084",0.0708430188809502
"2085",0.0773117870934814
"2086",0.0704416690632637
"2087",0.0733127864193711
"2088",0.0761705715121751
"2089",0.0705449896136841
"2090",0.0705070766242641
"2091",0.0688118713176818
"2092",0.0718800909014135
"2093",0.0639614231423738
"2094",0.0706596200869438
"2095",0.0708332862967994
"2096",0.0730820167446017
"2097",0.069989760344717
"2098",0.0685026512841902
"2099",0.0717783288758883
"2100",0.0672406785171743
"2101",0.0748901171864875
"2102",0.0708762239275268
"2103",0.0671335132034387
"2104",0.0759273496333174
"2105",0.0777828745208237
"2106",0.0808608732479385
"2107",0.0826393234787759
"2108",0.0810123620146146
"2109",0.0736512544902227
"2110",0.0771318520691392
"2111",0.0725570263403303
"2112",0.0739178965148916
"2113",0.0770937845605671
"2114",0.0770872712570421
"2115",0.0787885710323543
"2116",0.0724811392806837
"2117",0.0697825440691803
"2118",0.067499545674531
"2119",0.0724854506523439
"2120",0.0693286858771844
"2121",0.071305675235993
"2122",0.0766493312988512
"2123",0.0760704276164168
"2124",0.0675498728288126
"2125",0.065818336192411
"2126",0.0793648901787834
"2127",0.0701916499532542
"2128",0.0760145301802344
"2129",0.0687281780252183
"2130",0.06957187304217
"2131",0.0778307940637404
"2132",0.0815016809106469
"2133",0.0784702669741868
"2134",0.0793669373013355
"2135",0.0767335375540381
"2136",0.0725556074892854
"2137",0.0801206659109193
"2138",0.0831325383974367
"2139",0.087174148347754
"2140",0.074223999864387
"2141",0.0797167788534065
"2142",0.0760722311599338
"2143",0.0772878940518451
"2144",0.0758215828154292
"2145",0.0852369642050142
"2146",0.076211357443074
"2147",0.0801521023633054
"2148",0.0752249976296599
"2149",0.0735596018952254
"2150",0.070230303234471
"2151",0.0729962128007748
"2152",0.075278074931303
"2153",0.0710717897828159
"2154",0.0736234447367568
"2155",0.0730981722592938
"2156",0.0726668642902919
"2157",0.0866425972679933
"2158",0.0833001624390437
"2159",0.0810714861062114
"2160",0.0811702823798804
"2161",0.0756618571715352
"2162",0.0748183425777779
"2163",0.0794131938367519
"2164",0.0767504821788152
"2165",0.0814663822231793
"2166",0.0798831781504856
"2167",0.0805922497123362
"2168",0.0844893780318766
"2169",0.0746585324131748
"2170",0.0700837187041266
"2171",0.0667546491363207
"2172",0.0656349733231083
"2173",0.0737330259868113
"2174",0.0729905762903943
"2175",0.0724526292762998
"2176",0.0748656931596531
"2177",0.0700849651241887
"2178",0.0786214770677386
"2179",0.0698413801402555
"2180",0.0784573682383008
"2181",0.0789669289468742
"2182",0.0728068880306057
"2183",0.0699889012864717
"2184",0.0647411273235059
"2185",0.0680342505459464
"2186",0.0688321543708022
"2187",0.0751290625942607
"2188",0.0693126588247164
"2189",0.068836054487336
"2190",0.0644383904606076
"2191",0.0704526074163265
"2192",0.0742750127960653
"2193",0.064748018873785
"2194",0.0710265419000667
"2195",0.0677494317359431
"2196",0.0655230749119635
"2197",0.0692267898842115
"2198",0.0651356052277944
"2199",0.0636327255870722
"2200",0.0672651641133047
"2201",0.0715594403201324
"2202",0.0720894944008172
"2203",0.079351206638042
"2204",0.0704224968011154
"2205",0.0703146555782358
"2206",0.0671248415047931
"2207",0.0712618986699861
"2208",0.068608975261596
"2209",0.067415141862052
"2210",0.0745097586029681
"2211",0.0664020757855827
"2212",0.070474503890152
"2213",0.0685812453356495
"2214",0.0708295127172055
"2215",0.0691244371363188
"2216",0.0773882665204738
"2217",0.0745034075672464
"2218",0.071049546833332
"2219",0.0725021492746934
"2220",0.0812727284372578
"2221",0.0792425915223382
"2222",0.0798352187150952
"2223",0.0812498469054679
"2224",0.0787827178749386
"2225",0.0826951084090765
"2226",0.0691367846586715
"2227",0.0728964925283053
"2228",0.0721363500571022
"2229",0.0850507949368417
"2230",0.0789919171988788
"2231",0.0718959629385481
"2232",0.0734045829899281
"2233",0.0724647013076428
"2234",0.0733886402072951
"2235",0.074738655068337
"2236",0.0763740221640292
"2237",0.0802254616202228
"2238",0.0811527455693936
"2239",0.0747484109271917
"2240",0.0723950549215621
"2241",0.0776555020281678
"2242",0.0872695705969924
"2243",0.0757933147675253
"2244",0.080724219953015
"2245",0.0720972091742259
"2246",0.0753871366843554
